time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,0.445089688481,4.85546764533,24.1480557779,0.274954602029,6.18367324532,0.0,0.907708912119,4.22827451623,5.18634624778,-0.0505202519305,-0.133939909095,0.0,426.30413078301814,425.30019064606165,422.86053890726106,426.5256292342393
4.14,0.501079607127,5.11301739198,24.4563025107,0.276651784667,6.17989149013,0.0,0.958944377139,4.35673948619,5.08878028646,-0.0278699458901,-0.112513360554,0.0,412.9171481870406,414.78755670588896,416.07176935711544,418.04937414624993
4.199999999999998,0.560298077824,5.37849553765,24.7595232829,0.275352910506,6.17317947023,0.0,1.01554684344,4.49227686639,5.01873511968,-0.0222701329746,-0.116183020376,0.0,423.9092430118753,423.5814999292706,424.9940872489553,425.4737273812275
4.259999999999997,0.623289802969,5.65270768801,25.0608588191,0.276244205289,6.16620360121,0.0,1.08477334129,4.64791898597,5.02543048186,-0.00707687466084,-0.116458963947,0.0,449.2916150567377,449.2572985022513,450.0508399996955,451.27921689991314
4.319999999999996,0.690708307974,5.93661392415,25.3639340674,0.275850285393,6.16443827765,0.0,1.16258248616,4.81524616486,5.07658902839,-0.00601343172996,-0.142721846263,0.0,466.17684875298335,464.10615473965294,464.6948219727864,464.7783031924223
4.379999999999995,0.7634338235,6.23207127264,25.6755671834,0.276532493958,6.17793112132,0.0,1.25961844301,5.03286915696,5.30985683716,-0.0184651618027,-0.195383354605,0.0,522.138199099033,518.4300703055734,520.4004298640308,519.5280898254158
4.439999999999993,0.841085988716,6.53887861535,25.9952844392,0.275642708925,6.16710719907,0.0,1.32977729424,5.1935942691,5.34685322417,-0.0249202404087,-0.186128433544,0.0,464.57300306655935,465.264042851475,464.2641525174789,463.7573204288304
4.499999999999992,0.922164566986,6.8529967588,26.309185411,0.275096218223,6.15796243574,0.0,1.37347684494,5.27706321368,5.11755472942,-0.0368575653171,-0.171702896323,0.0,371.40423950444847,372.77810561495744,372.7014455957986,371.53207767621353
4.559999999999991,1.00710470785,7.17448908466,26.6179019889,0.274405147618,6.14782858469,0.0,1.45876945439,5.43885630408,5.17235716561,-0.0244972493714,-0.177556096321,0.0,468.41814415171115,467.93531370969856,469.5217072041848,470.47952860573315
4.6199999999999894,1.09710724274,7.50513040267,26.9281178502,0.274618977317,6.13843476708,0.0,1.54211608011,5.58223447798,5.16781842407,-0.0399620286473,-0.166404592851,0.0,450.8453749213378,451.71715852180523,452.39510141503456,451.14759106810425
4.679999999999988,1.19256021816,7.84492204459,27.2400960676,0.27830036151,6.13799896565,0.0,1.63959312388,5.74414891295,5.23065509537,-0.0681980799796,-0.133734423689,0.0,472.35569794797647,474.8477481443776,475.0385477138444,472.86650250498883
4.739999999999987,1.2938824615,8.19441704583,27.5557793036,0.275056964358,6.1305467912,0.0,1.73845640502,5.90492440529,5.29154618239,-0.0795601838884,-0.126564562246,0.0,475.15874200295605,475.69361074443106,474.28298572284893,473.4056707337492
4.799999999999986,1.40067983145,8.55238162038,27.8713792192,0.271545847152,6.12308261622,0.0,1.82206566464,6.02671742975,5.22863124776,-0.0931276187103,-0.123641572491,0.0,435.2520653000109,435.48198590618256,436.52467745513485,435.384777848588
4.859999999999984,1.5124783041,8.9173248196,28.1824290662,0.268751137163,6.11608173683,0.0,1.90511821692,6.13766150422,5.14000058041,-0.112674781821,-0.117662138311,0.0,425.9935110878406,426.49059022313963,427.4900506513213,425.81164145056573
4.919999999999983,1.63023372557,9.29017700717,28.4931508655,0.26201519375,6.11136836333,0.0,2.02042732499,6.28958839042,5.21695033755,-0.111780998441,-0.102040132089,0.0,479.73424150614665,480.9090460736273,478.8904502828743,478.94823217615436
4.979999999999982,1.7543807193,9.67102829106,28.8050863295,0.255643507727,6.10586692046,0.0,2.11824891444,6.40462673437,5.18109520435,-0.106527053396,-0.111956160523,0.0,444.405038077645,443.5815575395481,444.8480409136025,445.26749827001197
5.0399999999999805,1.88452923515,10.058669676,29.1151150529,0.249531792988,6.09990334532,0.0,2.22052821363,6.51592719362,5.15331878547,-0.101809058587,-0.103570570962,0.0,446.7671497140395,447.4400927657259,446.3058395643575,446.6812911245509
